,siren,effectifs,code_specialite_1,nb_stagiaires_1,nb_heures_stagiaires_1, 
44044,501777593,5,131.0,0,0, 
38466,786447144,2,314.0,0,0, 
44063,851143958,0,117.0,0,0, 
38464,453988271,3,100.0,0,0, 
85713,439734005,640,100.0,0,0, 
38463,390095529,4,314.0,0,0, 
44053,789342565,0,312.0,0,0, 
44054,797499100,0,410.0,0,0, 
44055,839846185,0,312.0,0,0, 
44059,844680611,0,100.0,0,0, 
38461,782689905,7,100.0,0,0, 
44045,533681292,0,100.0,0,0, 
43968,828665349,1,124.0,0,0, 
43967,537532996,0,221.0,0,0, 
38509,841141328,0,314.0,0,0, 
86804,751139585,0,223.0,0,0, 
43879,788923076,1,312.0,0,0, 
43880,452276421,0,341.0,0,0, 
43881,820009736,0,333.0,0,0, 
85748,840598502,0,320.0,0,0, 
38561,829165745,2,100.0,0,0, 
38559,385209994,0,330.0,0,0, 
43875,428077317,24,213.0,0,0, 
43887,802940502,0,411.0,0,0, 
38557,353067333,1,201.0,0,0, 
43889,791656978,1,314.0,0,0, 
86806,830191797,1,212.0,0,0, 
43890,802545483,6,312.0,0,0, 
43894,849981659,0,330.0,0,0, 
43897,809048606,0,324.0,0,0, 
85745,393654959,3,310.0,0,0, 
43888,848392593,2,331.0,0,0, 
43903,420323362,4,110.0,0,0, 
43874,389564568,1,335.0,0,0, 
43869,348214347,0,325.0,0,0, 
43831,881851463,0,344.0,0,0, 
43832,819542283,0,412.0,0,0, 
43837,810677013,0,313.0,0,0, 
43844,508128261,0,414.0,0,0, 
43846,817989189,0,136.0,0,0, 
85757,430113845,1,314.0,0,0, 
43848,482382090,1,312.0,0,0, 
43873,452324445,2,100.0,0,0, 
43851,302607114,0,100.0,0,0, 
43856,415076538,0,227.0,0,0, 
43861,882063613,0,321.0,0,0, 
38569,784405862,106,335.0,0,0, 
43864,840553143,0,100.0,0,0, 
38568,349958322,0,411.0,0,0, 
85753,535241129,1,250.0,0,0, 
43866,812376093,0,322.0,0,0, 
43853,130023476,1,128.0,0,0, 
43557,377891569,0,313.0,0,0, 
43905,818763575,0,326.0,0,0, 
43907,326615606,2,300.0,0,0, 
43943,347490070,0,411.0,0,0, 
43944,775558489,73,300.0,0,0, 
86825,841990583,0,227.0,0,0, 
43945,835374117,23,230.0,0,0, 
43950,330017484,0,333.0,0,0, 
43951,817806672,1,310.0,0,0, 
43952,845038207,0,311.0,0,0, 
43942,509709242,1,124.0,0,0, 
43954,510563372,0,300.0,0,0, 
43956,802181388,0,333.0,0,0, 
43959,529068025,0,331.0,0,0, 
43961,831596838,0,333.0,0,0, 
38522,352766463,0,315.0,0,0, 
85736,517868139,0,311.0,0,0, 
38520,791086473,0,122.0,0,0, 
85732,842274318,0,312.0,0,0, 
43955,804601102,1,300.0,0,0, 
43906,800589988,0,221.0,0,0, 
38528,302812433,0,335.0,0,0, 
43931,794968057,1,415.0,0,0, 
86809,841678725,0,312.0,0,0, 
43908,839251816,0,313.0,0,0, 
43911,818399842,6,411.0,0,0, 
43914,484244587,0,333.0,0,0, 
43915,508084266,1,312.0,0,0, 
43919,750980658,1,331.0,0,0, 
43921,753384700,0,336.0,0,0, 
43936,478942436,0,315.0,0,0, 
43922,519168678,0,333.0,0,0, 
86811,820042711,0,312.0,0,0, 
43925,842193161,1,127.0,0,0, 
86815,849074679,3,413.0,0,0, 
43927,790843858,0,331.0,0,0, 
43929,828644492,0,124.0,0,0, 
38532,302260716,9,314.0,0,0, 
43930,879744407,0,331.0,0,0, 
86810,521992537,0,128.0,0,0, 
85932,822924874,0,233.0,0,0, 
43556,801794090,0,320.0,0,0, 
43553,840018527,0,100.0,0,0, 
43178,823485701,0,100.0,0,0, 
43179,800496929,0,134.0,0,0, 
43181,824460224,0,312.0,0,0, 
43183,512322645,1,332.0,0,0, 
43188,751777939,1,324.0,0,0, 
43189,809687718,1,110.0,0,0, 
43190,814167888,1,333.0,0,0, 
43191,850727967,0,333.0,0,0, 
43192,841624471,0,136.0,0,0, 
43193,440559268,1,321.0,0,0, 
43194,402574685,0,333.0,0,0, 
43197,800645673,0,313.0,0,0, 
43198,853056331,0,134.0,0,0, 
43199,378328074,1,127.0,0,0, 
38800,495104093,139,324.0,0,0, 
43177,540075587,0,324.0,0,0, 
43176,449942291,0,128.0,0,0, 
85890,390309862,1,122.0,0,0, 
43173,538127739,1,314.0,0,0, 
85896,508228376,1,212.0,0,0, 
43143,803902196,0,333.0,0,0, 
43145,401781687,2,201.0,0,0, 
43147,312311004,3,324.0,0,0, 
43150,316806728,5,311.0,0,0, 
43152,814216016,1,100.0,0,0, 
43155,449187376,0,226.0,0,0, 
43200,851975821,0,136.0,0,0, 
43156,828924449,1,312.0,0,0, 
43158,842639783,0,313.0,0,0, 
43159,819656257,0,136.0,0,0, 
43161,480088657,0,116.0,0,0, 
43163,814996765,0,331.0,0,0, 
43164,789187796,1,311.0,0,0, 
43165,819227638,1,112.0,0,0, 
43171,794154385,0,331.0,0,0, 
43157,830625083,0,344.0,0,0, 
38799,448129437,0,315.0,0,0, 
38798,828495002,3,320.0,0,0, 
38797,843968983,1,413.0,0,0, 
85879,822434445,0,315.0,0,0, 
43246,182019224,23,100.0,0,0, 
85878,810265082,0,343.0,0,0, 
43251,187512637,9,315.0,0,0, 
43253,182100255,43,100.0,0,0, 
43256,130023419,0,335.0,0,0, 
43258,183509108,55,100.0,0,0, 
43244,752970707,0,136.0,0,0, 
38793,840216808,0,413.0,0,0, 
43269,130023245,49,114.0,0,0, 
43274,130022973,0,114.0,0,0, 
43275,185109063,63,100.0,0,0, 
38791,383828209,2,100.0,0,0, 
85868,775624133,0,332.0,0,0, 
43277,183109073,56,310.0,0,0, 
43279,182500231,25,125.0,0,0, 
43259,189729056,22,100.0,0,0, 
38801,881803670,0,331.0,0,0, 
43242,409363926,1,314.0,0,0, 
43240,508271343,0,312.0,0,0, 
43203,819715137,1,128.0,0,0, 
43208,387943103,0,100.0,0,0, 
43212,838480952,0,330.0,0,0, 
43216,440758639,0,413.0,0,0, 
43218,788462000,0,100.0,0,0, 
38796,813633641,0,300.0,0,0, 
43222,847815412,0,413.0,0,0, 
85880,801264136,2,332.0,0,0, 
43223,832512180,0,310.0,0,0, 
43228,849450200,0,413.0,0,0, 
43229,752152264,1,314.0,0,0, 
43233,793369760,0,326.0,0,0, 
86742,834320160,0,333.0,0,0, 
43234,377792569,1,413.0,0,0, 
43235,799889522,2,125.0,0,0, 
43236,753382704,0,310.0,0,0, 
43224,804145761,1,312.0,0,0, 
43280,182100263,181,200.0,0,0, 
43139,511585010,0,322.0,0,0, 
86741,880033196,0,320.0,0,0, 
38834,323473256,0,331.0,0,0, 
38833,419921457,0,128.0,0,0, 
38825,841768427,0,330.0,0,0, 
43027,823202080,1,331.0,0,0, 
43030,830268827,5,230.0,0,0, 
85919,788889996,0,331.0,0,0, 
86736,447678855,0,128.0,0,0, 
43032,789666831,2,320.0,0,0, 
38823,352018337,126,136.0,0,0, 
43034,854016284,0,334.0,0,0, 
43036,834872772,0,332.0,0,0, 
85918,448330357,0,100.0,0,0, 
43042,531034817,0,315.0,0,0, 
43043,810235598,0,312.0,0,0, 
43044,849681036,0,315.0,0,0, 
43026,438763682,3,131.0,0,0, 
43022,850405275,0,315.0,0,0, 
43016,832120455,0,312.0,0,0, 
43015,529133043,0,314.0,0,0, 
42979,853061182,0,413.0,0,0, 
42980,521298992,0,410.0,0,0, 
42983,493056063,0,211.0,0,0, 
85928,799878905,1,333.0,0,0, 
38840,524237443,0,221.0,0,0, 
42989,844514638,0,314.0,0,0, 
42990,794661231,1,313.0,0,0, 
43045,813025103,6,200.0,0,0, 
85927,351149000,0,335.0,0,0, 
42998,834931701,0,326.0,0,0, 
85924,403558372,0,314.0,0,0, 
43002,318762325,0,223.0,0,0, 
43005,788682417,0,117.0,0,0, 
85922,817759749,1,412.0,0,0, 
43012,525103941,0,252.0,0,0, 
38838,832617278,1,413.0,0,0, 
42993,812105138,1,315.0,0,0, 
85917,752547067,0,231.0,0,0, 
43049,850160177,0,122.0,0,0, 
85913,493974794,0,114.0,0,0, 
43094,343472361,5,314.0,0,0, 
85906,818672487,0,310.0,0,0, 
43107,879391233,0,413.0,0,0, 
38810,790011837,0,312.0,0,0, 
38809,751939687,0,336.0,0,0, 
43111,878802727,0,314.0,0,0, 
86739,812607331,0,333.0,0,0, 
43093,791047665,0,311.0,0,0, 
38806,814200382,0,136.0,0,0, 
43114,839313491,0,310.0,0,0, 
43115,534888730,3,310.0,0,0, 
43122,879665172,0,344.0,0,0, 
43126,408075091,4,210.0,0,0, 
43136,490253788,461,122.0,0,0,
85900,825339401,0,333.0,0,0, 
38804,792994568,1,128.0,0,0, 
86740,814943833,0,312.0,0,0, 
38802,423146398,0,333.0,0,0, 
43091,750772790,0,100.0,0,0, 
43087,518116116,0,128.0,0,0, 
38821,841108756,0,200.0,0,0, 
43053,810115329,0,344.0,0,0, 
43054,329146500,1,100.0,0,0, 
43057,531346468,1,321.0,0,0, 
43061,537741787,1,131.0,0,0, 
85910,512973298,0,242.0,0,0, 
43069,811358159,0,123.0,0,0, 
43090,822358966,0,413.0,0,0, 
43070,825324411,0,323.0,0,0, 
43073,851359687,0,136.0,0,0, 
38820,791974207,0,332.0,0,0, 
43075,879764751,0,410.0,0,0, 
43078,804326262,0,333.0,0,0, 
43082,842067407,0,321.0,0,0, 
38815,805386869,0,122.0,0,0, 
43084,531955862,1,314.0,0,0, 
85909,812550259,0,413.0,0,0, 
43284,187500160,0,332.0,0,0, 
85866,527942031,0,210.0,0,0, 
85864,428425995,4,123.0,0,0, 
43453,842656779,0,344.0,0,0, 
86766,842307258,0,314.0,0,0, 
38706,329596571,2,128.0,0,0, 
43458,804761500,1,333.0,0,0, 
38704,388109407,0,335.0,0,0, 
85830,878667161,0,315.0,0,0, 
85829,844821181,0,314.0,0,0, 
43462,841817109,0,344.0,0,0, 
43467,838593234,0,312.0,0,0, 
43469,533106704,1,100.0,0,0, 
43470,792231060,0,128.0,0,0, 
43471,843932443,0,410.0,0,0, 
43475,483398574,0,118.0,0,0, 
85827,529899759,0,125.0,0,0, 
43478,444710883,0,310.0,0,0, 
38715,837526276,0,211.0,0,0, 
43451,839347994,0,312.0,0,0, 
43449,788825214,0,100.0,0,0, 
38718,849397955,0,333.0,0,0, 
43420,752283739,0,331.0,0,0, 
85838,844422477,1,313.0,0,0, 
38729,824771026,0,210.0,0,0, 
85837,817650104,0,310.0,0,0, 
43427,825083140,0,230.0,0,0, 
43429,878481118,0,255.0,0,0, 
43430,795246396,1,136.0,0,0, 
38702,793679853,6,314.0,0,0, 
43432,880751128,0,100.0,0,0, 
86762,832736334,0,326.0,0,0, 
85836,531939684,1,344.0,0,0, 
43438,841217581,0,212.0,0,0, 
43444,827877531,0,300.0,0,0, 
85834,809888266,0,344.0,0,0, 
38719,327283768,18,100.0,0,0, 
43448,844576041,0,221.0,0,0, 
38726,429831910,0,212.0,0,0, 
43479,792519209,0,312.0,0,0, 
43480,850539669,0,415.0,0,0, 
43481,842858318,0,136.0,0,0, 
43528,509689915,0,110.0,0,0, 
85816,814476669,0,124.0,0,0, 
43530,442011854,0,110.0,0,0, 
85815,499858504,0,221.0,0,0, 
86769,843952177,0,333.0,0,0, 
43535,835217407,0,313.0,0,0, 
85814,442588968,0,331.0,0,0, 
43527,831061817,0,310.0,0,0, 
43538,843247438,0,221.0,0,0, 
38690,780807772,4,210.0,0,0, 
43540,812074235,0,412.0,0,0, 
43542,130017270,189,320.0,0,0, 
43544,401354626,15,135.0,0,0, 
43546,501950927,0,331.0,0,0, 
43549,479661704,0,326.0,0,0, 
43552,879192557,0,136.0,0,0, 
38692,448841767,0,331.0,0,0, 
38730,844043984,0,100.0,0,0, 
43526,324804152,6,100.0,0,0, 
43522,448956144,1,344.0,0,0, 
85826,434123253,1,227.0,0,0, 
38701,522756212,1,315.0,0,0, 
43489,839016029,0,326.0,0,0, 
85824,811889047,0,311.0,0,0, 
43491,493005797,0,333.0,0,0, 
43494,479856346,4,413.0,0,0, 
85820,844821256,0,311.0,0,0, 
43524,524070471,2,999.0,0,0, 
38700,308235233,0,100.0,0,0, 
85819,852494970,0,114.0,0,0, 
43506,539583443,0,333.0,0,0, 
43509,391672649,0,321.0,0,0, 
43510,839022522,0,331.0,0,0, 
43515,853419505,0,314.0,0,0, 
43517,489872986,1,333.0,0,0, 
43518,820679090,0,136.0,0,0, 
43502,842348658,0,326.0,0,0, 
43419,793798398,0,315.0,0,0, 
38731,429400005,5,326.0,0,0, 
43418,844864298,0,314.0,0,0, 
38761,423074475,0,210.0,0,0, 
43321,452648256,0,300.0,0,0, 
43323,349456186,2,201.0,0,0, 
43324,483930723,0,311.0,0,0, 
43328,423183243,1,323.0,0,0, 
43329,833687536,1,331.0,0,0, 
43332,498058643,0,232.0,0,0, 
86752,503451320,0,312.0,0,0, 
85854,802868349,0,112.0,0,0, 
43335,499817773,0,128.0,0,0, 
43336,402476212,0,124.0,0,0, 
86753,534369426,0,311.0,0,0, 
85852,813378882,1,331.0,0,0, 
43339,814486585,0,121.0,0,0, 
85851,511889826,0,331.0,0,0, 
43346,440093797,0,227.0,0,0, 
43334,750438731,0,312.0,0,0, 
43347,341963676,0,100.0,0,0, 
43320,382440188,1,100.0,0,0, 
43316,851568071,0,333.0,0,0, 
43290,182700062,0,112.0,0,0, 
43292,130026271,0,221.0,0,0, 
43294,512513896,0,201.0,0,0, 
43297,834512642,0,344.0,0,0, 
43298,379009947,0,230.0,0,0, 
86749,801302548,0,311.0,0,0, 
43299,494832876,0,242.0,0,0, 
38767,403457864,0,999.0,0,0, 
43300,841973209,0,136.0,0,0, 
43302,480230689,1,100.0,0,0, 
43303,350172474,1,324.0,0,0, 
38777,530615996,23,120.0,0,0, 
85859,323688648,0,100.0,0,0, 
38775,383452315,0,315.0,0,0, 
43314,412220394,0,320.0,0,0, 
86751,822686762,0,313.0,0,0, 
43301,525265286,1,331.0,0,0, 
43554,487676579,0,300.0,0,0, 
85850,421606302,1,323.0,0,0, 
43352,827945031,0,128.0,0,0, 
43387,423896646,0,324.0,0,0, 
85843,844632919,0,344.0,0,0, 
43390,841613300,0,313.0,0,0, 
43394,789758463,0,136.0,0,0, 
43395,799321641,0,314.0,0,0, 
43396,508455748,1,331.0,0,0, 
85842,849332085,0,324.0,0,0, 
85844,823372610,1,315.0,0,0, 
43399,814333423,0,320.0,0,0, 
85841,533223350,0,315.0,0,0, 
43410,520293226,2,312.0,0,0, 
86761,833812340,0,312.0,0,0, 
43411,798095311,0,312.0,0,0, 
43413,880107263,0,100.0,0,0, 
85839,394049258,3,132.0,0,0, 
43417,793674797,0,415.0,0,0, 
43401,539946715,0,210.0,0,0, 
43351,505303313,1,312.0,0,0, 
43384,350835351,0,341.0,0,0, 
43382,520207044,1,100.0,0,0, 
85848,801156704,1,330.0,0,0, 
43354,388287773,1,132.0,0,0, 
43356,835141896,0,314.0,0,0, 
43357,480985852,1,128.0,0,0, 
85846,522541259,1,131.0,0,0, 
43364,303858740,0,311.0,0,0, 
43366,530666312,0,344.0,0,0, 
86760,443006283,23,114.0,0,0, 
43367,848348736,0,100.0,0,0, 
43370,445360712,0,413.0,0,0, 
43371,878713569,0,333.0,0,0, 
43375,828779140,0,324.0,0,0, 
86755,337970438,0,133.0,0,0, 
38742,414733477,0,210.0,0,0, 
43377,849733217,1,314.0,0,0, 
43381,844914895,1,300.0,0,0, 
43368,523540532,0,344.0,0,0, 
42076,838813095,0,324.0,0,0, 
41988,793464090,0,312.0,0,0, 
86089,801205824,9,133.0,0,0, 
86389,829784057,0,331.0,0,0, 
40504,820300036,6,300.0,0,0, 
40506,523432839,1,221.0,0,0, 
40512,878406222,0,232.0,0,0, 
40514,831961099,1,255.0,0,0, 
39467,479099756,0,326.0,0,0, 
39462,527920078,1,312.0,0,0, 
40501,800492084,2,221.0,0,0, 
40519,851383117,0,413.0,0,0, 
40531,524365608,1,125.0,0,0, 
86381,513155663,0,312.0,0,0, 
40536,831938154,105,314.0,0,0, 
40538,811636315,9,136.0,0,0, 
40541,851029710,0,315.0,0,0, 
40544,847762325,0,326.0,0,0, 
40546,853217669,0,100.0,0,0, 
40523,819789124,0,333.0,0,0, 
86378,844437582,0,410.0,0,0, 
40494,510533912,0,136.0,0,0, 
40490,353601628,2,100.0,0,0, 
40452,843802885,0,311.0,0,0, 
40454,404830713,0,136.0,0,0, 
40456,878928340,0,335.0,0,0, 
40457,814166708,1,412.0,0,0, 
40458,424130847,0,336.0,0,0, 
40459,392299186,0,326.0,0,0, 
40462,883479487,0,312.0,0,0, 
40492,879492916,0,413.0,0,0, 
40464,832450191,0,413.0,0,0, 
86397,834773822,0,314.0,0,0, 
86396,513488692,0,300.0,0,0, 
39469,489603639,143,315.0,0,0, 
86395,832517163,1,320.0,0,0, 
86394,810874776,0,312.0,0,0, 
86392,523594844,0,311.0,0,0, 
40487,522763671,0,310.0,0,0, 
40472,352015093,0,324.0,0,0, 
86377,752815035,1,325.0,0,0, 
86373,851866715,0,310.0,0,0, 
86372,813316205,0,225.0,0,0, 
86361,383443611,6,100.0,0,0, 
40611,851966747,0,100.0,0,0, 
86359,851508218,0,336.0,0,0, 
39444,815120308,0,333.0,0,0, 
40613,843744764,0,221.0,0,0, 
86358,812554988,2,344.0,0,0, 
39443,811919323,0,413.0,0,0, 
86362,393162649,0,336.0,0,0, 
40616,840623441,1,344.0,0,0, 
40617,841954340,0,312.0,0,0, 
40618,431456920,0,100.0,0,0, 
86356,848384335,0,333.0,0,0, 
40630,413912296,274,315.0,0,0, 
40632,534313234,2,136.0,0,0, 
40635,821728664,14,251.0,0,0, 
40637,880947726,0,313.0,0,0, 
39441,799757604,1,322.0,0,0, 
39446,499859759,1,315.0,0,0, 
40598,845061746,0,331.0,0,0, 
39447,818530917,0,315.0,0,0, 
86369,802074559,0,336.0,0,0, 
86368,534649017,1,136.0,0,0, 
40572,414961904,8,232.0,0,0, 
40578,422521666,4,114.0,0,0, 
86367,799107776,0,223.0,0,0, 
40582,799137518,10,344.0,0,0, 
86366,532878451,0,336.0,0,0, 
39461,845157841,0,333.0,0,0, 
40589,847661519,0,333.0,0,0, 
40592,802270892,1,314.0,0,0, 
39460,877495036,0,333.0,0,0, 
86363,811633312,1,315.0,0,0, 
39456,513141051,0,344.0,0,0, 
39452,817628910,0,300.0,0,0, 
39451,813232691,0,314.0,0,0, 
40597,881357255,0,110.0,0,0, 
39448,410802797,0,250.0,0,0, 
40449,808016331,0,300.0,0,0, 
40638,514001437,0,410.0,0,0, 
40446,850333410,0,413.0,0,0, 
40444,851547273,0,331.0,0,0, 
39491,433159928,0,124.0,0,0, 
86438,843755851,0,314.0,0,0, 
39489,341338119,1,100.0,0,0, 
86437,848500930,0,311.0,0,0, 
40329,880848130,0,312.0,0,0, 
40330,847970126,0,100.0,0,0, 
40331,838050474,0,315.0,0,0, 
86439,534299847,0,330.0,0,0, 
39484,504165226,5,214.0,0,0, 
40333,842444887,0,313.0,0,0, 
40334,498101492,1,314.0,0,0, 
40336,840665418,0,312.0,0,0, 
40340,434730446,43,134.0,0,0,
40344,439039611,0,313.0,0,0, 
40345,440728368,0,310.0,0,0, 
40346,428135255,0,333.0,0,0, 
40332,831949342,1,331.0,0,0, 
40349,829422476,0,344.0,0,0, 
39496,834465734,0,100.0,0,0, 
40320,804248839,4,128.0,0,0, 
40280,818882615,1,331.0,0,0, 
40283,528557945,1,124.0,0,0, 
40284,850326679,0,233.0,0,0, 
86451,439777574,0,314.0,0,0, 
86450,428610398,3,100.0,0,0, 
40294,817866510,0,311.0,0,0, 
40295,844740084,1,314.0,0,0, 
86440,877696385,0,333.0,0,0, 
86448,878021609,0,333.0,0,0, 
40301,849324827,0,234.0,0,0, 
40302,880178736,0,314.0,0,0, 
40306,521781773,1,100.0,0,0, 
39502,510793417,0,411.0,0,0, 
40307,841017445,0,333.0,0,0, 
40313,797919370,1,343.0,0,0, 
39498,385113402,1,134.0,0,0, 
40300,853058428,0,125.0,0,0, 
40354,840010847,0,333.0,0,0, 
40355,880478003,0,326.0,0,0, 
40356,877557884,0,336.0,0,0, 
40397,379812837,18,136.0,0,0, 
40402,839986148,0,312.0,0,0, 
39476,882339468,0,124.0,0,0, 
40404,849186861,0,314.0,0,0, 
40406,512547449,0,326.0,0,0, 
40407,495389249,0,124.0,0,0, 
40408,830298287,5,324.0,0,0, 
40391,502689300,0,999.0,0,0, 
86423,320229685,0,326.0,0,0, 
39472,384170387,31,136.0,0,0, 
40415,449886183,1,300.0,0,0, 
40416,879164804,0,315.0,0,0, 
40427,530809573,0,122.0,0,0, 
40431,521575225,1,136.0,0,0, 
39471,442786927,0,255.0,0,0, 
86612,800473159,1,312.0,0,0, 
39475,849844063,0,333.0,0,0, 
40387,845294677,0,333.0,0,0, 
39477,849050158,0,324.0,0,0, 
39479,802854141,0,320.0,0,0, 
40358,831798160,0,312.0,0,0, 
86430,850534561,0,315.0,0,0, 
40360,791829419,0,300.0,0,0, 
39482,838781615,0,333.0,0,0, 
40361,799760996,1,315.0,0,0, 
40362,833543127,0,312.0,0,0, 
40365,825168248,1,312.0,0,0, 
40366,880363577,0,324.0,0,0, 
39481,534900667,0,335.0,0,0, 
40367,852158120,0,314.0,0,0, 
86429,749919387,0,136.0,0,0, 
40370,324117480,5,311.0,0,0, 
40372,847528031,2,344.0,0,0, 
40374,849380936,0,344.0,0,0, 
40381,834552895,0,344.0,0,0, 
40382,838295160,0,300.0,0,0, 
40384,812415420,1,232.0,0,0, 
86411,841214711,0,136.0,0,0, 
40278,429990401,1,343.0,0,0, 
40639,752367359,0,324.0,0,0, 
40646,412185522,0,333.0,0,0, 
39412,853418507,0,311.0,0,0, 
40862,848052841,0,312.0,0,0, 
40872,752106724,0,413.0,0,0, 
86307,801601709,0,321.0,0,0, 
39409,820894624,0,312.0,0,0, 
40880,841377054,0,128.0,0,0, 
40888,521052084,1,210.0,0,0, 
40858,853258671,0,344.0,0,0, 
39407,477779888,0,331.0,0,0, 
86306,795180652,0,100.0,0,0, 
39406,750894958,0,331.0,0,0, 
40894,839771425,0,100.0,0,0, 
39405,513560425,1,100.0,0,0, 
86305,788507994,1,326.0,0,0, 
39404,413275181,0,315.0,0,0, 
39403,828056044,0,313.0,0,0, 
40890,851299537,0,131.0,0,0, 
40896,500992003,1,314.0,0,0, 
40856,814485967,102,300.0,0,0, 
40853,839158193,0,331.0,0,0, 
39416,807882220,0,100.0,0,0, 
40825,841774243,0,314.0,0,0, 
40829,841288723,0,412.0,0,0, 
40830,804841492,1,122.0,0,0, 
40834,852653393,0,312.0,0,0, 
86314,834863664,0,312.0,0,0, 
39415,504033077,0,314.0,0,0, 
40854,852651405,0,333.0,0,0, 
40838,851106682,0,415.0,0,0, 
40842,538735655,4,100.0,0,0, 
40843,829796077,0,344.0,0,0, 
40845,520775438,1,312.0,0,0, 
40846,823219688,2,332.0,0,0, 
86312,752850560,0,136.0,0,0, 
86619,821374964,6,312.0,0,0, 
86311,849444849,0,136.0,0,0, 
40840,478898109,30,315.0,0,0, 
40901,751689357,1,100.0,0,0, 
86303,825333628,1,311.0,0,0, 
40904,833493893,0,326.0,0,0, 
86620,380954560,4,255.0,0,0, 
40943,819357187,1,331.0,0,0, 
40944,383282100,1,412.0,0,0, 
86289,753422930,0,332.0,0,0, 
86288,813511904,0,326.0,0,0, 
40949,840838908,0,344.0,0,0, 
40950,842026213,0,344.0,0,0, 
40937,443290986,0,332.0,0,0, 
40953,378967608,1,100.0,0,0, 
40955,853725844,0,344.0,0,0, 
40957,835401142,0,100.0,0,0, 
39383,501830467,1,331.0,0,0, 
39377,814564274,0,100.0,0,0, 
40958,880620828,0,343.0,0,0, 
40960,509640546,12,300.0,0,0, 
39374,843841594,0,313.0,0,0, 
39384,788986578,0,136.0,0,0, 
40936,519342703,1,232.0,0,0, 
39390,850331943,0,413.0,0,0, 
86292,522168368,0,314.0,0,0, 
40905,505133553,1,410.0,0,0, 
39402,839046315,3,300.0,0,0, 
39400,841814197,0,315.0,0,0, 
86302,480503341,0,336.0,0,0, 
39396,819782541,1,333.0,0,0, 
86301,788774834,0,136.0,0,0, 
40911,789426939,0,314.0,0,0, 
39393,878628528,0,300.0,0,0, 
86299,808984090,0,321.0,0,0, 
40915,509289526,1,310.0,0,0, 
40916,451690291,2,312.0,0,0, 
39392,348783861,0,330.0,0,0, 
40920,848299699,0,220.0,0,0, 
86296,520357112,1,321.0,0,0, 
40924,424944080,0,326.0,0,0, 
40927,878319623,0,343.0,0,0, 
40930,519157861,0,326.0,0,0, 
86316,529631384,0,413.0,0,0, 
40644,800120362,3,312.0,0,0, 
39417,421924770,1,310.0,0,0, 
86318,819730862,0,326.0,0,0, 
40690,350761557,2,212.0,0,0, 
40691,812768422,0,324.0,0,0, 
86334,852573559,0,330.0,0,0, 
40695,840373252,1,312.0,0,0, 
40696,488662925,0,413.0,0,0, 
40699,879923621,0,311.0,0,0, 
39435,802277343,0,344.0,0,0, 
40689,451431076,0,335.0,0,0, 
40700,821628393,1,300.0,0,0, 
39434,820135218,0,336.0,0,0, 
40705,515320000,0,133.0,0,0, 
40708,809267693,1,332.0,0,0, 
40710,811187566,5,335.0,0,0, 
40715,824134845,0,320.0,0,0, 
40716,849545355,11,100.0,0,0, 
40717,838420115,0,100.0,0,0, 
40703,852942929,0,330.0,0,0, 
40722,841053192,0,250.0,0,0, 
40688,802418194,10,212.0,0,0, 
40686,751968306,0,124.0,0,0, 
40652,881074157,0,313.0,0,0, 
39438,510015431,0,242.0,0,0, 
86342,515328482,0,336.0,0,0, 
40655,807654926,0,333.0,0,0, 
40658,489806943,1,312.0,0,0, 
40660,810259515,1,315.0,0,0, 
86340,482653805,1,314.0,0,0, 
40687,818277071,0,312.0,0,0, 
40663,538899253,1,100.0,0,0, 
40666,848748489,0,344.0,0,0, 
40670,803655737,5,333.0,0,0, 
39436,572058329,0,221.0,0,0, 
86336,403090707,0,124.0,0,0, 
86335,809443500,0,413.0,0,0, 
40680,851920413,0,311.0,0,0, 
40685,852441799,0,136.0,0,0, 
40664,484571450,2,310.0,0,0, 
39431,812998490,3,125.0,0,0, 
39430,512001959,0,326.0,0,0, 
40723,802009035,0,136.0,0,0, 
86323,793912700,0,326.0,0,0, 
40789,797754306,5,223.0,0,0, 
40792,835195561,1,314.0,0,0, 
40793,827910324,0,120.0,0,0, 
40795,849814504,0,333.0,0,0, 
40796,825105372,1,115.0,0,0, 
39423,433445863,35,118.0,0,0, 
40782,883023533,0,331.0,0,0, 
40805,380245878,0,311.0,0,0, 
40809,852111343,0,125.0,0,0, 
40813,850152554,0,326.0,0,0, 
40816,850177379,0,211.0,0,0, 
39422,838120046,0,323.0,0,0, 
40817,837943018,0,330.0,0,0, 
39421,803078385,0,136.0,0,0, 
86319,833024730,0,415.0,0,0, 
40807,350809778,5,125.0,0,0, 
40781,824535926,0,221.0,0,0, 
39424,450286547,0,413.0,0,0, 
40770,814255402,11,100.0,0,0, 
40724,800560328,1,136.0,0,0, 
40732,880688106,0,252.0,0,0, 
40739,834476905,1,312.0,0,0, 
40741,838401065,0,136.0,0,0, 
86328,849403852,0,413.0,0,0, 
40743,853802429,0,326.0,0,0, 
39429,433294220,0,331.0,0,0, 
40747,419457601,4,110.0,0,0, 
40748,789263134,0,233.0,0,0, 
39428,802101501,0,136.0,0,0, 
40749,530671387,1,345.0,0,0, 
39425,850216979,0,413.0,0,0, 
40755,853459303,0,324.0,0,0, 
40756,797730264,41,136.0,0,0, 
86325,525268702,0,311.0,0,0, 
86324,808574800,1,322.0,0,0, 
40767,487627523,119,128.0,0,0, 
40822,398343723,31,128.0,0,0, 
40962,842189714,0,333.0,0,0, 
